# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000011590.14	ZBTB32	protein_coding	30	13	17	0.6265	0.2230	0.2361
ENSG00000011600.12	TYROBP	protein_coding	3906	1945	1962	246.3218	87.6659	92.8462
ENSG00000011638.11	TMEM159	protein_coding	1041	524	517	23.2771	8.2843	8.7738
ENSG00000011677.13	GABRA3	protein_coding	236	135	101	3.2527	1.1576	1.2260
ENSG00000012048.23	BRCA1	protein_coding	353	192	164	2.1696	0.7722	0.8178
ENSG00000012061.16	ERCC1	protein_coding	2059	1329	1346	21.1246	7.5183	7.9625
ENSG00000012124.17	CD22	protein_coding	85	48	37	0.7886	0.2807	0.2973
ENSG00000012171.20	SEMA3B	protein_coding	358	189	169	3.5501	1.2635	1.3381
ENSG00000012174.12	MBTPS2	protein_coding	1999	987	1012	12.7823	4.5492	4.8181
ENSG00000012211.13	PRICKLE3	protein_coding	886	902	906	13.8613	4.9332	5.2248
ENSG00000012223.13	LTF	protein_coding	104	46	58	1.4912	0.5307	0.5621
ENSG00000012232.9	EXTL3	protein_coding	3087	1592	1499	13.5343	4.8169	5.1015
ENSG00000012504.15	NR1H4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000012660.14	ELOVL5	protein_coding	12471	6237	6234	187.0735	66.5794	70.5138
ENSG00000012779.11	ALOX5	protein_coding	331	165	166	5.0757	1.8064	1.9132
ENSG00000012817.16	KDM5D	protein_coding	3	1	2	0.0181	0.0065	0.0068
ENSG00000012822.16	CALCOCO1	protein_coding	3503	1704	1799	22.5178	8.0141	8.4876
ENSG00000012963.15	UBR7	protein_coding	2013	1054	959	32.8124	11.6779	12.3680
ENSG00000012983.11	MAP4K5	protein_coding	1928	1061	1016	14.4720	5.1506	5.4550
ENSG00000013016.16	EHD3	protein_coding	1047	509	538	12.4116	4.4173	4.6783
ENSG00000013275.8	PSMC4	protein_coding	5710	2852	2858	128.0778	45.5828	48.2765
ENSG00000013288.9	MAN2B2	protein_coding	4192	2106	2086	26.9892	9.6055	10.1731
ENSG00000013293.6	SLC7A14	protein_coding	2	1	1	0.0109	0.0039	0.0041
ENSG00000013297.12	CLDN11	protein_coding	14	5	9	0.1853	0.0660	0.0699
ENSG00000013306.16	SLC25A39	protein_coding	5154	2588	2566	83.6065	29.7555	31.5139
ENSG00000013364.19	MVP	protein_coding	20609	10333	10276	191.9533	68.3161	72.3531
ENSG00000013374.16	NUB1	protein_coding	3600	2150	2163	38.0542	13.5435	14.3438
ENSG00000013375.16	PGM3	protein_coding	641	485	456	4.9029	1.7449	1.8480
ENSG00000013392.8	RWDD2A	protein_coding	283	132	151	4.2948	1.5285	1.6188
ENSG00000013441.16	CLK1	protein_coding	1610	836	774	17.8120	6.3393	6.7139
ENSG00000013503.10	POLR3B	protein_coding	776	466	390	9.3090	3.3131	3.5089
ENSG00000013523.11	ANGEL1	protein_coding	1534	805	853	13.4469	4.7858	5.0686
ENSG00000013561.18	RNF14	protein_coding	5275	2881	2780	60.4886	21.5279	22.8000
ENSG00000013563.14	DNASE1L1	protein_coding	1221	2241	2305	16.9018	6.0153	6.3708
ENSG00000013573.17	DDX11	protein_coding	173	85	89	1.1826	0.4209	0.4458
ENSG00000013583.10	HEBP1	protein_coding	1590	776	815	26.5298	9.4420	9.9999
ENSG00000013588.9	GPRC5A	protein_coding	586	326	260	4.3740	1.5567	1.6487
ENSG00000013619.14	MAMLD1	protein_coding	538	271	267	5.1649	1.8382	1.9468
ENSG00000013725.14	CD6	protein_coding	346	166	180	3.3216	1.1822	1.2520
ENSG00000013810.20	TACC3	protein_coding	950	530	563	6.6379	2.3624	2.5020
ENSG00000014123.10	UFL1	protein_coding	1546	773	775	19.4817	6.9335	7.3433
ENSG00000014138.9	POLA2	protein_coding	252	127	132	2.5887	0.9213	0.9758
ENSG00000014164.7	ZC3H3	protein_coding	4603	2278	2327	70.7553	25.1818	26.6699
ENSG00000014216.16	CAPN1	protein_coding	10788	5425	5457	82.2073	29.2575	30.9864
ENSG00000014257.16	ACP3	protein_coding	338	185	153	4.5170	1.6076	1.7026
ENSG00000014641.21	MDH1	protein_coding	14826	7477	7357	169.9422	60.4824	64.0564
ENSG00000014824.14	SLC30A9	protein_coding	4300	2207	2093	34.1644	12.1591	12.8776
ENSG00000014914.21	MTMR11	protein_coding	274	128	146	3.4279	1.2200	1.2921
ENSG00000014919.13	COX15	protein_coding	1057	554	534	11.5931	4.1260	4.3698
ENSG00000015133.19	CCDC88C	protein_coding	1276	655	621	5.8735	2.0904	2.2139
ENSG00000015153.15	YAF2	protein_coding	415	206	209	2.1900	0.7794	0.8255
ENSG00000015171.20	ZMYND11	protein_coding	5851	2977	2875	62.8475	22.3674	23.6892
ENSG00000015285.11	WAS	protein_coding	792	385	407	19.1870	6.8286	7.2322
ENSG00000015413.9	DPEP1	protein_coding	16	7	9	0.3344	0.1190	0.1260
ENSG00000015475.19	BID	protein_coding	792	386	406	10.2490	3.6476	3.8632
ENSG00000015479.20	MATR3	protein_coding	110	73	37	0.5215	0.1856	0.1966
ENSG00000015520.15	NPC1L1	protein_coding	2	1	1	0.0217	0.0077	0.0082
ENSG00000015532.10	XYLT2	protein_coding	2003	990	1015	20.9369	7.4514	7.8918
ENSG00000015568.13	RGPD5	protein_coding	1	0	1	0.0040	0.0014	0.0015
ENSG00000015592.16	STMN4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000015676.18	NUDCD3	protein_coding	7806	3969	3837	45.1314	16.0622	17.0114
ENSG00000016082.15	ISL1	protein_coding	4	3	1	0.0812	0.0289	0.0306
ENSG00000016391.11	CHDH	protein_coding	29	24	23	0.2130	0.0758	0.0803
ENSG00000016402.13	IL20RA	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016490.16	CLCA1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016602.9	CLCA4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016864.18	GLT8D1	protein_coding	2150	1104	1092	32.5072	11.5693	12.2530
ENSG00000017260.20	ATP2C1	protein_coding	2817	1559	1562	18.9337	6.7385	7.1367
ENSG00000017427.17	IGF1	protein_coding	32	100	86	0.2255	0.0803	0.0850
ENSG00000017483.15	SLC38A5	protein_coding	84	35	49	1.1958	0.4256	0.4507
ENSG00000017797.13	RALBP1	protein_coding	4886	2486	2408	34.7553	12.3694	13.1003
ENSG00000018189.13	RUFY3	protein_coding	2936	1487	1456	17.8556	6.3548	6.7303
ENSG00000018236.15	CNTN1	protein_coding	5	3	2	0.0382	0.0136	0.0144
ENSG00000018280.17	SLC11A1	protein_coding	96	57	39	0.6329	0.2252	0.2386
ENSG00000018408.15	WWTR1	protein_coding	2781	1474	1511	19.0430	6.7774	7.1779
ENSG00000018510.17	AGPS	protein_coding	2141	1097	1088	13.8545	4.9308	5.2222
ENSG00000018607.7	ZNF806	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000018610.15	CXorf56	protein_coding	2410	1201	1210	53.4081	19.0079	20.1311
ENSG00000018625.15	ATP1A2	protein_coding	35	16	19	0.3179	0.1131	0.1198
ENSG00000018699.13	TTC27	protein_coding	908	450	458	15.0844	5.3685	5.6858
ENSG00000018869.17	ZNF582	protein_coding	237	173	160	4.0465	1.4402	1.5253
ENSG00000019102.12	VSIG2	protein_coding	16	9	7	0.6325	0.2251	0.2384
ENSG00000019144.19	PHLDB1	protein_coding	6530	4225	4248	17.2001	6.1215	6.4832
ENSG00000019169.10	MARCO	protein_coding	66	31	35	1.8158	0.6462	0.6844
ENSG00000019186.10	CYP24A1	protein_coding	1	0	1	0.0143	0.0051	0.0054
ENSG00000019485.13	PRDM11	protein_coding	1498	741	757	6.1465	2.1875	2.3168
ENSG00000019505.8	SYT13	protein_coding	49	30	23	0.5147	0.1832	0.1940
ENSG00000019549.13	SNAI2	protein_coding	1842	892	950	32.1115	11.4285	12.1038
ENSG00000019582.15	CD74	protein_coding	108712	54826	54096	1300.8506	462.9724	490.3306
ENSG00000019991.18	HGF	protein_coding	118	74	44	0.6920	0.2463	0.2608
ENSG00000019995.6	ZRANB1	protein_coding	694	956	1020	6.6236	2.3573	2.4966
ENSG00000020129.16	NCDN	protein_coding	5343	2814	2773	62.1531	22.1203	23.4274
ENSG00000020181.18	ADGRA2	protein_coding	2369	1745	1904	19.1278	6.8076	7.2098
ENSG00000020219.9	CCT8L1P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000020256.20	ZFP64	protein_coding	1319	673	646	11.1110	3.9544	4.1881
ENSG00000020426.11	MNAT1	protein_coding	669	311	362	9.8698	3.5127	3.7202
ENSG00000020577.14	SAMD4A	protein_coding	10308	5229	5080	47.8061	17.0142	18.0196
ENSG00000020633.19	RUNX3	protein_coding	768	384	384	8.9248	3.1763	3.3640
ENSG00000020922.13	MRE11	protein_coding	908	493	415	6.7677	2.4086	2.5510
ENSG00000021300.14	PLEKHB1	protein_coding	4347	2109	2238	50.4030	17.9384	18.9984
ENSG00000021355.13	SERPINB1	protein_coding	5076	2587	2489	95.2855	33.9121	35.9161
ENSG00000021461.17	CYP3A43	protein_coding	1	0	1	0.0217	0.0077	0.0082
ENSG00000021488.13	SLC7A9	protein_coding	2	1	1	0.0440	0.0157	0.0166
ENSG00000021574.13	SPAST	protein_coding	1306	656	651	7.8789	2.8041	2.9698
ENSG00000021645.20	NRXN3	protein_coding	43	21	22	0.1583	0.0563	0.0597
ENSG00000021762.20	OSBPL5	protein_coding	1826	935	891	13.9760	4.9741	5.2680
ENSG00000021776.11	AQR	protein_coding	3383	1714	1669	14.4069	5.1274	5.4304
ENSG00000021826.17	CPS1	protein_coding	17	6	11	0.0883	0.0314	0.0333
ENSG00000021852.13	C8B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000022267.19	FHL1	protein_coding	1503	756	747	14.6653	5.2194	5.5278
ENSG00000022277.13	RTF2	protein_coding	4822	2391	2433	67.8826	24.1594	25.5870
ENSG00000022355.18	GABRA1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000022556.16	NLRP2	protein_coding	71	34	37	0.6433	0.2289	0.2425
ENSG00000022567.10	SLC45A4	protein_coding	3412	1694	1743	22.6717	8.0689	8.5457
ENSG00000022840.16	RNF10	protein_coding	9106	4563	4613	88.2782	31.4182	33.2748
ENSG00000022976.15	ZNF839	protein_coding	519	593	518	5.3105	1.8900	2.0017
ENSG00000023041.11	ZDHHC6	protein_coding	1093	583	588	16.6801	5.9364	6.2872
ENSG00000023171.18	GRAMD1B	protein_coding	196	101	96	0.7502	0.2670	0.2828
ENSG00000023191.17	RNH1	protein_coding	17701	8905	8799	137.3006	48.8653	51.7528
ENSG00000023228.14	NDUFS1	protein_coding	7924	4264	4106	37.2297	13.2500	14.0330
ENSG00000023287.13	RB1CC1	protein_coding	7918	4064	3854	59.4891	21.1722	22.4233
ENSG00000023318.8	ERP44	protein_coding	4603	2331	2272	54.7589	19.4887	20.6403
ENSG00000023330.15	ALAS1	protein_coding	2352	1193	1159	53.0476	18.8796	19.9953
ENSG00000023445.16	BIRC3	protein_coding	595	317	301	4.5268	1.6111	1.7063
ENSG00000023516.9	AKAP11	protein_coding	3069	1520	1549	17.7044	6.3010	6.6733
ENSG00000023572.10	GLRX2	protein_coding	1121	866	813	10.3250	3.6747	3.8918
ENSG00000023608.5	SNAPC1	protein_coding	322	162	160	7.1028	2.5279	2.6773
ENSG00000023697.13	DERA	protein_coding	1622	783	839	32.9806	11.7378	12.4314
ENSG00000023734.11	STRAP	protein_coding	5760	2887	2873	148.7396	52.9364	56.0645
ENSG00000023839.12	ABCC2	protein_coding	3798	1871	1927	27.7193	9.8653	10.4483
ENSG00000023892.11	DEF6	protein_coding	796	397	399	17.6539	6.2830	6.6543
ENSG00000023902.14	PLEKHO1	protein_coding	1871	963	908	16.1437	5.7455	6.0851
ENSG00000023909.10	GCLM	protein_coding	721	353	368	7.6003	2.7050	2.8648
ENSG00000024048.11	UBR2	protein_coding	4832	2437	2396	31.1448	11.0844	11.7394
ENSG00000024422.12	EHD2	protein_coding	2769	1379	1392	41.2019	14.6638	15.5303
ENSG00000024526.17	DEPDC1	protein_coding	121	78	55	1.1722	0.4172	0.4419
ENSG00000024862.18	CCDC28A	protein_coding	807	396	412	37.0156	13.1738	13.9523
ENSG00000025039.15	RRAGD	protein_coding	2760	1439	1321	30.9844	11.0273	11.6790
ENSG00000025156.13	HSF2	protein_coding	333	176	157	7.0622	2.5134	2.6620
ENSG00000025293.17	PHF20	protein_coding	3667	1829	1838	25.0530	8.9164	9.4432
ENSG00000025423.11	HSD17B6	protein_coding	12	9	17	0.3021	0.1075	0.1139
ENSG00000025434.19	NR1H3	protein_coding	1338	936	992	16.8792	6.0073	6.3623
ENSG00000025708.14	TYMP	protein_coding	3026	1477	1549	48.0778	17.1109	18.1220
ENSG00000025770.19	NCAPH2	protein_coding	2291	1431	1477	29.3877	10.4591	11.0771
ENSG00000025772.8	TOMM34	protein_coding	1779	895	884	51.5735	18.3550	19.4396
ENSG00000025796.14	SEC63	protein_coding	5546	3004	2867	36.8601	13.1185	13.8937
ENSG00000025800.14	KPNA6	protein_coding	5869	2921	2949	45.0171	16.0216	16.9683
ENSG00000026025.16	VIM	protein_coding	72293	99921	98905	798.8768	284.3201	301.1212
ENSG00000026036.22	RTEL1-TNFRSF6B	protein_coding	43	18	25	0.2705	0.0963	0.1020
ENSG00000026103.22	FAS	protein_coding	607	455	419	6.2243	2.2152	2.3461
ENSG00000026297.16	RNASET2	protein_coding	988	500	490	3.7818	1.3459	1.4255
ENSG00000026508.20	CD44	protein_coding	190959	103452	101713	1093.1142	389.0391	412.0284
ENSG00000026559.14	KCNG1	protein_coding	287	207	177	3.0315	1.0789	1.1427
ENSG00000026652.15	AGPAT4	protein_coding	318	171	147	1.2761	0.4542	0.4810
ENSG00000026751.17	SLAMF7	protein_coding	729	370	359	8.6276	3.0706	3.2520
ENSG00000026950.17	BTN3A1	protein_coding	9522	4789	4733	98.3274	34.9947	37.0626
ENSG00000027001.10	MIPEP	protein_coding	1059	506	572	17.8785	6.3629	6.7389
ENSG00000027075.15	PRKCH	protein_coding	2887	1448	1448	18.7010	6.6557	7.0490
ENSG00000027644.5	INSRR	protein_coding	8	6	2	0.0880	0.0313	0.0332
ENSG00000027697.15	IFNGR1	protein_coding	3326	1675	1651	58.0706	20.6673	21.8886
ENSG00000027847.14	B4GALT7	protein_coding	3266	1648	1618	38.2959	13.6295	14.4349
ENSG00000027869.12	SH2D2A	protein_coding	260	137	123	5.9533	2.1188	2.2440
ENSG00000028116.18	VRK2	protein_coding	604	609	549	9.7840	3.4821	3.6879
ENSG00000028137.19	TNFRSF1B	protein_coding	4387	2135	2252	66.4177	23.6380	25.0349
ENSG00000028203.18	VEZT	protein_coding	1644	807	837	10.7270	3.8177	4.0433
ENSG00000028277.21	POU2F2	protein_coding	181	103	79	1.1412	0.4061	0.4301
ENSG00000028310.18	BRD9	protein_coding	2501	1236	1266	14.9808	5.3316	5.6467
ENSG00000028528.15	SNX1	protein_coding	9315	4619	4696	54.4280	19.3709	20.5156
ENSG00000028839.10	TBPL1	protein_coding	207	122	144	2.3497	0.8362	0.8857
ENSG00000029153.14	ARNTL2	protein_coding	92	37	57	0.7536	0.2682	0.2840
ENSG00000029363.17	BCLAF1	protein_coding	3301	1681	1620	19.8059	7.0489	7.4654
ENSG00000029364.12	SLC39A9	protein_coding	7557	4445	4455	60.5551	21.5515	22.8251
ENSG00000029534.21	ANK1	protein_coding	33	15	19	0.1748	0.0622	0.0659
ENSG00000029559.7	IBSP	protein_coding	230	113	117	8.3633	2.9765	3.1524
ENSG00000029639.11	TFB1M	protein_coding	527	618	611	7.3323	2.6096	2.7638
ENSG00000029725.17	RABEP1	protein_coding	2741	2019	2038	22.2098	7.9044	8.3715
ENSG00000029993.15	HMGB3	protein_coding	994	491	503	14.5259	5.1698	5.4753
ENSG00000030066.13	NUP160	protein_coding	2629	1260	1369	17.5341	6.2404	6.6091
ENSG00000030110.13	BAK1	protein_coding	2291	1346	1348	59.2404	21.0836	22.3295
ENSG00000030304.14	MUSK	protein_coding	1	0	1	0.0062	0.0022	0.0023
ENSG00000030419.16	IKZF2	protein_coding	237	107	130	1.1075	0.3942	0.4175
ENSG00000030582.18	GRN	protein_coding	30307	14999	15314	491.9091	175.0703	185.4157
ENSG00000031003.10	FAM13B	protein_coding	1755	1095	1065	14.7447	5.2476	5.5577
ENSG00000031081.11	ARHGAP31	protein_coding	1684	861	824	10.2753	3.6570	3.8731
ENSG00000031691.7	CENPQ	protein_coding	438	210	228	14.3897	5.1213	5.4239
ENSG00000031698.13	SARS1	protein_coding	6670	3363	3307	99.1187	35.2763	37.3609
ENSG00000031823.14	RANBP3	protein_coding	4788	2432	2418	36.7847	13.0917	13.8653
ENSG00000032219.19	ARID4A	protein_coding	928	471	458	7.1257	2.5360	2.6859
ENSG00000032389.13	EIPR1	protein_coding	1214	595	619	12.1331	4.3182	4.5733
ENSG00000032444.17	PNPLA6	protein_coding	5357	2712	2646	42.7884	15.2284	16.1283
ENSG00000032742.18	IFT88	protein_coding	916	457	459	8.6614	3.0826	3.2648
ENSG00000033011.13	ALG1	protein_coding	2623	2333	2266	27.8554	9.9137	10.4996
ENSG00000033030.15	ZCCHC8	protein_coding	885	431	454	5.5474	1.9743	2.0910
ENSG00000033050.9	ABCF2	protein_coding	920	468	452	10.2020	3.6309	3.8454
ENSG00000033100.16	CHPF2	protein_coding	5766	2941	2952	78.4308	27.9135	29.5630
ENSG00000033122.21	LRRC7	protein_coding	16	6	10	0.0305	0.0108	0.0115
ENSG00000033170.17	FUT8	protein_coding	1392	743	705	11.4133	4.0620	4.3020
ENSG00000033178.13	UBA6	protein_coding	1970	1009	962	9.8772	3.5153	3.7230
ENSG00000033327.13	GAB2	protein_coding	12032	6033	6405	101.5796	36.1521	38.2885
ENSG00000033627.17	ATP6V0A1	protein_coding	8618	4339	4279	45.1152	16.0565	17.0053
ENSG00000033800.14	PIAS1	protein_coding	1564	1061	1042	8.4021	2.9903	3.1670
ENSG00000033867.16	SLC4A7	protein_coding	590	290	300	3.5094	1.2490	1.3228
ENSG00000034053.14	APBA2	protein_coding	1481	753	729	12.3322	4.3890	4.6484
ENSG00000034152.19	MAP2K3	protein_coding	3620	1715	1905	54.8491	19.5208	20.6743
ENSG00000034239.11	EFCAB1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000034510.6	TMSB10	protein_coding	21543	11207	10634	2672.9024	951.2853	1007.4991
ENSG00000034533.12	ASTE1	protein_coding	165	254	215	2.7539	0.9801	1.0380
ENSG00000034677.13	RNF19A	protein_coding	3578	2021	2038	34.9715	12.4463	13.1818
ENSG00000034693.15	PEX3	protein_coding	378	182	196	7.6398	2.7190	2.8797
ENSG00000034713.8	GABARAPL2	protein_coding	3046	1509	1537	57.8817	20.6001	21.8174
ENSG00000034971.17	MYOC	protein_coding	1	1	0	0.0272	0.0097	0.0102
ENSG00000035115.22	SH3YL1	protein_coding	872	440	462	4.4804	1.5946	1.6888
ENSG00000035141.8	FAM136A	protein_coding	1172	670	696	21.7225	7.7310	8.1879
ENSG00000035403.18	VCL	protein_coding	4850	2444	2518	27.7630	9.8809	10.4647
ENSG00000035499.13	DEPDC1B	protein_coding	105	50	58	1.5780	0.5616	0.5948
ENSG00000035664.11	DAPK2	protein_coding	100	57	50	0.4202	0.1495	0.1584
ENSG00000035681.9	NSMAF	protein_coding	7007	3478	3529	64.9568	23.1181	24.4842
ENSG00000035687.10	ADSS2	protein_coding	1288	624	664	21.4096	7.6197	8.0699
ENSG00000035720.8	STAP1	protein_coding	5	1	4	0.1466	0.0522	0.0553
ENSG00000035862.12	TIMP2	protein_coding	41098	26456	26420	417.3100	148.5205	157.2970
ENSG00000035928.16	RFC1	protein_coding	4767	2437	2331	40.5806	14.4426	15.2961
ENSG00000036054.13	TBC1D23	protein_coding	1179	624	555	13.0286	4.6369	4.9109
ENSG00000036257.13	CUL3	protein_coding	2457	1734	1678	12.2151	4.3473	4.6042
ENSG00000036448.10	MYOM2	protein_coding	169	73	96	1.3700	0.4876	0.5164
ENSG00000036473.8	OTC	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000036530.9	CYP46A1	protein_coding	12	8	7	0.0733	0.0261	0.0276
ENSG00000036549.13	ZZZ3	protein_coding	905	441	464	5.7464	2.0452	2.1660
ENSG00000036565.15	SLC18A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000036672.16	USP2	protein_coding	362	196	215	4.5778	1.6292	1.7255
ENSG00000036828.17	CASR	protein_coding	1	1	0	0.0048	0.0017	0.0018
ENSG00000037042.9	TUBG2	protein_coding	1459	745	714	29.8787	10.6338	11.2622
ENSG00000037241.7	RPL26L1	protein_coding	1243	619	631	61.0796	21.7382	23.0228
ENSG00000037280.16	FLT4	protein_coding	622	295	328	4.0191	1.4304	1.5149
ENSG00000037474.15	NSUN2	protein_coding	3634	2082	2040	37.7508	13.4355	14.2295
ENSG00000037637.11	FBXO42	protein_coding	2226	1128	1098	14.1327	5.0298	5.3271
ENSG00000037749.12	MFAP3	protein_coding	883	459	425	6.4792	2.3060	2.4422
ENSG00000037757.14	MRI1	protein_coding	458	521	541	7.5581	2.6899	2.8489
ENSG00000037897.17	METTL1	protein_coding	926	499	456	27.2034	9.6817	10.2538
ENSG00000037965.6	HOXC8	protein_coding	523	252	271	12.3766	4.4048	4.6651
ENSG00000038002.9	AGA	protein_coding	879	444	435	19.3001	6.8689	7.2748
ENSG00000038210.14	PI4K2B	protein_coding	933	457	477	14.4818	5.1541	5.4586
ENSG00000038219.13	BOD1L1	protein_coding	3740	1895	1845	13.4863	4.7998	5.0834
ENSG00000038274.17	MAT2B	protein_coding	4822	2406	2416	53.7112	19.1158	20.2454
ENSG00000038295.8	TLL1	protein_coding	43	16	27	0.3035	0.1080	0.1144
ENSG00000038358.15	EDC4	protein_coding	1497	714	784	13.9454	4.9632	5.2565
ENSG00000038382.20	TRIO	protein_coding	5440	2877	2696	17.4219	6.2004	6.5668
ENSG00000038427.16	VCAN	protein_coding	944	534	589	3.6786	1.3092	1.3866
ENSG00000038532.16	CLEC16A	protein_coding	2946	1489	1457	13.4556	4.7888	5.0718
ENSG00000038945.15	MSR1	protein_coding	712	351	361	5.2131	1.8553	1.9650
ENSG00000039068.19	CDH1	protein_coding	8244	4626	4540	77.2632	27.4979	29.1229
ENSG00000039123.16	MTREX	protein_coding	4085	3290	3064	36.8130	13.1017	13.8760
ENSG00000039139.9	DNAH5	protein_coding	19	9	11	0.0660	0.0235	0.0249
ENSG00000039319.17	ZFYVE16	protein_coding	2295	1800	1890	8.4744	3.0160	3.1943
ENSG00000039523.20	RIPOR1	protein_coding	2645	1871	1768	22.4829	8.0017	8.4745
ENSG00000039537.14	C6	protein_coding	10	5	5	0.1178	0.0419	0.0444
ENSG00000039560.14	RAI14	protein_coding	4961	2537	2539	37.4301	13.3214	14.1085
ENSG00000039600.11	SOX30	protein_coding	18	9	10	0.2951	0.1050	0.1112
ENSG00000039650.12	PNKP	protein_coding	2475	1850	1927	31.1472	11.0853	11.7403
ENSG00000039987.7	BEST2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000040199.18	PHLPP2	protein_coding	168	91	92	0.7692	0.2737	0.2899
ENSG00000040275.17	SPDL1	protein_coding	225	117	108	2.6952	0.9592	1.0159
ENSG00000040341.18	STAU2	protein_coding	3046	1573	1476	19.4360	6.9173	7.3260
ENSG00000040487.13	SLC66A1	protein_coding	2116	988	1128	45.0596	16.0367	16.9844
ENSG00000040531.16	CTNS	protein_coding	1930	1495	1407	22.3058	7.9386	8.4077
ENSG00000040608.14	RTN4R	protein_coding	308	159	149	5.6356	2.0057	2.1242
ENSG00000040633.13	PHF23	protein_coding	2667	1308	1359	55.8163	19.8650	21.0389
ENSG00000040731.10	CDH10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000040933.16	INPP4A	protein_coding	3226	1641	1585	13.9904	4.9792	5.2734
ENSG00000041353.10	RAB27B	protein_coding	55	38	19	0.4397	0.1565	0.1657
ENSG00000041357.16	PSMA4	protein_coding	5538	2750	2788	45.2903	16.1188	17.0713
ENSG00000041515.16	MYO16	protein_coding	9	1	8	0.0584	0.0208	0.0220
ENSG00000041802.11	LSG1	protein_coding	1711	908	943	20.3843	7.2548	7.6835
ENSG00000041880.14	PARP3	protein_coding	816	407	409	15.9403	5.6732	6.0084
ENSG00000041982.16	TNC	protein_coding	3608	1865	1853	21.4098	7.6197	8.0700
ENSG00000041988.15	THAP3	protein_coding	1307	1525	1605	18.3589	6.5339	6.9200
ENSG00000042062.13	RIPOR3	protein_coding	39	16	23	0.3704	0.1318	0.1396
ENSG00000042088.14	TDP1	protein_coding	811	425	386	7.4542	2.6529	2.8097
ENSG00000042286.15	AIFM2	protein_coding	3774	1871	1931	42.0377	14.9612	15.8453
ENSG00000042304.12	C2orf83	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000042317.17	SPATA7	protein_coding	352	200	184	2.9298	1.0427	1.1043
ENSG00000042429.12	MED17	protein_coding	201	134	128	0.6922	0.2463	0.2609
ENSG00000042445.14	RETSAT	protein_coding	5775	3113	3098	81.5797	29.0342	30.7499
ENSG00000042493.16	CAPG	protein_coding	1653	840	813	39.0854	13.9105	14.7325
ENSG00000042753.12	AP2S1	protein_coding	5055	2463	2592	185.5802	66.0479	69.9509
ENSG00000042781.14	USH2A	protein_coding	6	2	4	0.0166	0.0059	0.0063
ENSG00000042813.8	ZPBP	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000042832.12	TG	protein_coding	38	22	16	0.1952	0.0695	0.0736
ENSG00000042980.13	ADAM28	protein_coding	164	72	92	1.0067	0.3583	0.3795
ENSG00000043039.7	BARX2	protein_coding	1	1	0	0.0152	0.0054	0.0057
ENSG00000043093.15	DCUN1D1	protein_coding	754	392	362	5.1916	1.8477	1.9569
ENSG00000043143.20	JADE2	protein_coding	6799	3371	3428	39.3729	14.0128	14.8409
ENSG00000043355.12	ZIC2	protein_coding	388	195	197	6.7455	2.4007	2.5426
ENSG00000043462.13	LCP2	protein_coding	1360	771	752	11.4010	4.0576	4.2974
ENSG00000043514.17	TRIT1	protein_coding	3341	1659	1682	29.2511	10.4104	11.0256
