"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GO:2000147","positive regulation of cell motility","30/290","470/11800",0.0638297872340425,2.59721203228173,5.60893600467643,1.6094892263129e-06,9.4316068661936e-05,7.83644132390435e-05,"FBLN1/PDGFRB/ROR2/FOXC2/MMP2/ITGA5/FUT4/RRAS/CCL8/CCL3L3/PDGFD/NRP1/PDGFB/TWIST2/PDGFRA/GAS6/JAM2/WNT5A/SRPX2/IGFBP5/F3/FZD4/FLT1/PODXL/ACKR3/LRRC15/SEMA3G/SERPINE1/VEGFC/TNFAIP6",30,"Down en respondedores"
"GO:0050673","epithelial cell proliferation","24/290","327/11800",0.073394495412844,2.98639670990193,5.7820960862805,1.72379087971269e-06,9.63720473091691e-05,8.00726646813286e-05,"GPC3/FAP/LOXL2/IL10/COL8A1/IQGAP3/WNT2/SFRP2/CDKN1C/NRP1/PDGFB/OSR1/RUNX2/WNT5A/IGFBP5/VSTM4/F3/ALDH1A2/TIE1/FLT1/RGCC/LAMC1/ACVRL1/VEGFC",24,"Down en respondedores"
"GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","9/290","47/11800",0.191489361702128,7.79163609684519,7.40513374011195,1.73427823268129e-06,9.63720473091691e-05,8.00726646813286e-05,"AXL/PDGFRB/ROR2/PDGFRA/DCSTAMP/EPHA3/NTRK2/TIE1/FLT1",9,"Down en respondedores"
"GO:0060324","face development","9/290","47/11800",0.191489361702128,7.79163609684519,7.40513374011195,1.73427823268129e-06,9.63720473091691e-05,8.00726646813286e-05,"MMP2/EDNRA/RRAS/PDGFRA/WNT5A/ALDH1A2/MSX1/STRA6/CRISPLD2",9,"Down en respondedores"
"GO:0010810","regulation of cell-substrate adhesion","17/290","181/11800",0.0939226519337017,3.82168032006096,6.07220826287996,2.25404548713412e-06,0.000119257995963287,9.90879180007522e-05,"FBLN2/FBLN1/ITGA5/EGFL6/COL8A1/RRAS/EDIL3/NRP1/PDGFB/ECM2/NPNT/NID1/EPHA3/ANGPT2/FZD4/ACVRL1/SERPINE1",17,"Down en respondedores"
"GO:0033627","cell adhesion mediated by integrin","11/290","76/11800",0.144736842105263,5.88929219600726,6.78732775557656,2.2640436569038e-06,0.000119257995963287,9.90879180007522e-05,"FOXC2/ITGA5/ITGBL1/SFRP2/MMRN1/FBN1/NPNT/EMILIN2/PODXL/ITGA11/SERPINE1",11,"Down en respondedores"
"GO:0001935","endothelial cell proliferation","14/290","125/11800",0.112,4.55724137931035,6.34634730343135,2.274085192093e-06,0.000119257995963287,9.90879180007522e-05,"LOXL2/IL10/COL8A1/WNT2/NRP1/PDGFB/WNT5A/VSTM4/F3/ALDH1A2/TIE1/FLT1/RGCC/ACVRL1",14,"Down en respondedores"
"GO:1901342","regulation of vasculature development","20/290","243/11800",0.0823045267489712,3.34894281254435,5.87268844419033,2.29413457949855e-06,0.000119257995963287,9.90879180007522e-05,"FOXC2/ITGA5/IL10/RRAS/SFRP2/NRP1/NPR1/WNT5A/EMILIN2/DCN/F3/ANGPT2/ADAM12/TIE1/FLT1/RGCC/CREB3L1/ACVRL1/SERPINE1/VEGFC",20,"Down en respondedores"
"GO:0040017","positive regulation of locomotion","30/290","479/11800",0.0626304801670146,2.54841264127853,5.49156347047271,2.3732520694286e-06,0.000121412562218546,0.000100878082951151,"FBLN1/PDGFRB/ROR2/FOXC2/MMP2/ITGA5/FUT4/RRAS/CCL8/CCL3L3/PDGFD/NRP1/PDGFB/TWIST2/PDGFRA/GAS6/JAM2/WNT5A/SRPX2/IGFBP5/F3/FZD4/FLT1/PODXL/ACKR3/LRRC15/SEMA3G/SERPINE1/VEGFC/TNFAIP6",30,"Down en respondedores"
"GO:0002062","chondrocyte differentiation","12/290","92/11800",0.130434782608696,5.30734632683658,6.58334002322482,2.42911324746506e-06,0.000122328624946561,0.000101639212196564,"PKDCC/ADAMTS12/LOXL2/SFRP2/COMP/SERPINH1/OSR1/RUNX2/COL3A1/HOXA11/ADAMTS7/ACVRL1",12,"Down en respondedores"
"GO:0036005","response to macrophage colony-stimulating factor","9/290","49/11800",0.183673469387755,7.47361013370866,7.20760711808608,2.5044725333116e-06,0.000122581880674021,0.000101849634839953,"AXL/PDGFRB/ROR2/PDGFRA/DCSTAMP/EPHA3/NTRK2/TIE1/FLT1",9,"Down en respondedores"
"GO:0036323","vascular endothelial growth factor receptor-1 signaling pathway","8/290","37/11800",0.216216216216216,8.7977632805219,7.54042454161715,2.51020916056016e-06,0.000122581880674021,0.000101849634839953,"AXL/PDGFRB/ROR2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",8,"Down en respondedores"
"GO:0048009","insulin-like growth factor receptor signaling pathway","11/290","78/11800",0.141025641025641,5.73828470380194,6.66425386673705,2.94388011465019e-06,0.000141166672525097,0.000117291185036447,"AXL/PDGFRB/ROR2/COL6A1/IGFBP6/PDGFRA/IGFBP5/EPHA3/NTRK2/TIE1/FLT1",11,"Down en respondedores"
"GO:0071772","response to BMP","14/290","128/11800",0.109375,4.45043103448276,6.23002277699547,3.02218442576223e-06,0.000141166672525097,0.000117291185036447,"HTRA3/ADAMTS12/GPC3/HEYL/TMEM100/SFRP2/COMP/FBN1/RUNX2/WNT5A/ADAMTS7/MSX1/ACVRL1/TNFAIP6",14,"Down en respondedores"
"GO:0071773","cellular response to BMP stimulus","14/290","128/11800",0.109375,4.45043103448276,6.23002277699547,3.02218442576223e-06,0.000141166672525097,0.000117291185036447,"HTRA3/ADAMTS12/GPC3/HEYL/TMEM100/SFRP2/COMP/FBN1/RUNX2/WNT5A/ADAMTS7/MSX1/ACVRL1/TNFAIP6",14,"Down en respondedores"
"GO:0002040","sprouting angiogenesis","13/290","111/11800",0.117117117117117,4.7654551102827,6.32665601695062,3.17519267669748e-06,0.000146194942814228,0.00012146902510554,"FOXC2/ITGA5/LOXL2/IL10/NRP1/MMRN1/SRPX2/VSTM4/CLEC14A/FLT1/CREB3L1/ACVRL1/VEGFC",13,"Down en respondedores"
"GO:0048729","tissue morphogenesis","29/290","466/11800",0.0622317596566524,2.53218884120172,5.35670323682406,4.00381769190033e-06,0.000181750766492884,0.000151011300343876,"ADAMTS12/FOXC2/MMP2/GPC3/ITGA5/FOXL1/HEYL/IL10/EDNRA/WNT2/INHBA/TMEM100/MICAL2/SFRP2/COL4A1/NRP1/NPNT/OSR1/WNT5A/COL3A1/HOXA11/IGFBP5/ALDH1A2/MSX1/TIE1/PODXL/IRX1/ACVRL1/VEGFC",29,"Down en respondedores"
"GO:0036215","response to stem cell factor","8/290","40/11800",0.2,8.13793103448276,7.17765566571983,4.6899677386376e-06,0.000202008210652926,0.000167842607541534,"AXL/PDGFRB/ROR2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",8,"Down en respondedores"
"GO:0036216","cellular response to stem cell factor stimulus","8/290","40/11800",0.2,8.13793103448276,7.17765566571983,4.6899677386376e-06,0.000202008210652926,0.000167842607541534,"AXL/PDGFRB/ROR2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",8,"Down en respondedores"
"GO:0038109","Kit signaling pathway","8/290","40/11800",0.2,8.13793103448276,7.17765566571983,4.6899677386376e-06,0.000202008210652926,0.000167842607541534,"AXL/PDGFRB/ROR2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",8,"Down en respondedores"
"GO:0043542","endothelial cell migration","17/290","191/11800",0.0890052356020942,3.62159234518866,5.79786870018003,4.70078057678234e-06,0.000202008210652926,0.000167842607541534,"FOXC2/FAP/LOXL2/RRAS/NRP1/PDGFB/MMRN1/WNT5A/DCN/SRPX2/VSTM4/CLEC14A/ID1/ANGPT2/RGCC/ACVRL1/VEGFC",17,"Down en respondedores"
"GO:0040013","negative regulation of locomotion","20/290","257/11800",0.0778210116731518,3.16651013014893,5.57380634455875,5.39538023651969e-06,0.000226491542666721,0.000188185079133249,"FBLN1/LRP1/RRAS/CDH11/SFRP2/NRP1/MMRN1/WNT5A/COL3A1/IFITM1/DPYSL3/EMILIN2/DCN/IGFBP5/ANGPT2/TIE1/RGCC/ACVRL1/SERPINE1/TNFAIP6",20,"Down en respondedores"
"GO:0007160","cell-matrix adhesion","17/290","193/11800",0.0880829015544041,3.58406289083438,5.74520697787843,5.41106074630391e-06,0.000226491542666721,0.000188185079133249,"ADAMTS12/ITGA5/ITGBL1/RRAS/CDH11/SNED1/NRP1/ECM2/THBS3/NPNT/NID1/COL3A1/NID2/EPHA3/ITGA11/ACVRL1/SERPINE1",17,"Down en respondedores"
"GO:0031547","brain-derived neurotrophic factor receptor signaling pathway","8/290","41/11800",0.195121951219512,7.9394449116905,7.06505266199816,5.70390540472487e-06,0.000228289035936956,0.000189678562772055,"AXL/PDGFRB/ROR2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",8,"Down en respondedores"
"GO:0038145","macrophage colony-stimulating factor signaling pathway","8/290","41/11800",0.195121951219512,7.9394449116905,7.06505266199816,5.70390540472487e-06,0.000228289035936956,0.000189678562772055,"AXL/PDGFRB/ROR2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",8,"Down en respondedores"
"GO:0035107","appendage morphogenesis","13/290","117/11800",0.111111111111111,4.52107279693487,6.07539730601719,5.73732916875378e-06,0.000228289035936956,0.000189678562772055,"PKDCC/GPC3/PRRX1/COL6A1/FBN2/SFRP2/OSR1/RUNX2/WNT5A/COL3A1/HOXA11/ALDH1A2/MSX1",13,"Down en respondedores"
"GO:0035108","limb morphogenesis","13/290","117/11800",0.111111111111111,4.52107279693487,6.07539730601719,5.73732916875378e-06,0.000228289035936956,0.000189678562772055,"PKDCC/GPC3/PRRX1/COL6A1/FBN2/SFRP2/OSR1/RUNX2/WNT5A/COL3A1/HOXA11/ALDH1A2/MSX1",13,"Down en respondedores"
"GO:0050818","regulation of coagulation","9/290","55/11800",0.163636363636364,6.65830721003135,6.67613784369599,6.81181489073791e-06,0.000267737553571321,0.000222455161515241,"FAP/PDGFB/PDGFRA/PROCR/EMILIN2/PLAUR/F3/ANGPT2/SERPINE1",9,"Down en respondedores"
"GO:0035790","platelet-derived growth factor receptor-alpha signaling pathway","8/290","42/11800",0.19047619047619,7.7504105090312,6.95619966468131,6.89727285379026e-06,0.000267830245876699,0.000222532176791914,"AXL/PDGFRB/ROR2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",8,"Down en respondedores"
"GO:0001656","metanephros development","10/290","70/11800",0.142857142857143,5.8128078817734,6.41036085118138,7.4202919661413e-06,0.000284709535796112,0.000236556676213828,"PDGFRB/FOXC2/GPC3/PDGFB/FBN1/PDGFRA/OSR1/HOXA11/ID3/IRX1",10,"Down en respondedores"
"GO:0030574","collagen catabolic process","7/290","31/11800",0.225806451612903,9.18798665183537,7.24556286997795,7.98182885563101e-06,0.00030265216943175,0.000251464676269044,"MMP2/ADAMTS2/FAP/MMP11/MRC2/MMP23B/MMP19",7,"Down en respondedores"
"GO:0007369","gastrulation","15/290","159/11800",0.0943396226415094,3.83864671437866,5.72003519161637,8.49051119937553e-06,0.00031819671622776,0.000264380177371008,"FOXC2/MMP2/GPC3/ITGA5/IL10/COL8A1/COL6A1/INHBA/SFRP2/COL5A2/COL12A1/OSR1/WNT5A/GSC/HOXA11",15,"Down en respondedores"
"GO:0010811","positive regulation of cell-substrate adhesion","12/290","104/11800",0.115384615384615,4.69496021220159,6.00747114881906,8.9014570901831e-06,0.000329763174731726,0.000273990403356634,"FBLN2/FBLN1/ITGA5/EGFL6/COL8A1/RRAS/EDIL3/NRP1/PDGFB/ECM2/NPNT/NID1",12,"Down en respondedores"
"GO:0008543","fibroblast growth factor receptor signaling pathway","11/290","88/11800",0.125,5.08620689655172,6.10703057580123,9.74219018610361e-06,0.000356807715566045,0.000296460907098655,"AXL/PDGFRB/ROR2/PDGFRA/RUNX2/WNT5A/EPHA3/NTRK2/TIE1/FLT1/CREB3L1",11,"Down en respondedores"
"GO:0007517","muscle organ development","19/290","249/11800",0.0763052208835341,3.10483312560587,5.32833460239251,1.23205283102958e-05,0.000446169244315545,0.000370708740643319,"COL6A3/FOXC2/ELN/LAMA2/HEYL/COL6A1/EDNRA/WNT2/FHL1/GSC/COL3A1/CENPF/ID3/CACNA1H/MSX1/STRA6/NEURL1/ITGA11/TAGLN",19,"Down en respondedores"
"GO:0048146","positive regulation of fibroblast proliferation","8/290","46/11800",0.173913043478261,7.07646176911544,6.554216457791,1.40014781417705e-05,0.000493938890819259,0.00041039911760674,"FBLN1/WNT2/PDGFD/PDGFB/PDGFRA/GAS6/WNT5A/S100A6",8,"Down en respondedores"
"GO:0048736","appendage development","14/290","146/11800",0.0958904109589041,3.90174775625886,5.59992893909895,1.40994036473385e-05,0.000493938890819259,0.00041039911760674,"PKDCC/GPC3/PRRX1/COL6A1/FBN2/SFRP2/COMP/OSR1/RUNX2/WNT5A/COL3A1/HOXA11/ALDH1A2/MSX1",14,"Down en respondedores"
"GO:0060173","limb development","14/290","146/11800",0.0958904109589041,3.90174775625886,5.59992893909895,1.40994036473385e-05,0.000493938890819259,0.00041039911760674,"PKDCC/GPC3/PRRX1/COL6A1/FBN2/SFRP2/COMP/OSR1/RUNX2/WNT5A/COL3A1/HOXA11/ALDH1A2/MSX1",14,"Down en respondedores"
"GO:0001649","osteoblast differentiation","16/290","188/11800",0.0851063829787234,3.46294937637564,5.40337157949937,1.58143917661538e-05,0.000548062200670038,0.000455368564268196,"VCAN/MRC2/COL6A1/FBN2/SFRP2/TWIST2/NPNT/RUNX2/IFITM1/IGFBP5/TPM4/ID3/CREB3L1/ITGA11/VEGFC/TNFAIP6",16,"Down en respondedores"
"GO:0061036","positive regulation of cartilage development","6/290","24/11800",0.25,10.1724137931034,7.1396068703969,1.93892539191366e-05,0.000664803887035928,0.000552365755546288,"PKDCC/LOXL2/RUNX2/WNT5A/HOXA11/ACVRL1",6,"Down en respondedores"
"GO:0060840","artery development","11/290","95/11800",0.115789473684211,4.71143375680581,5.76503229921199,2.0409930790057e-05,0.000692433757224775,0.000575322592021107,"PDGFRB/FOXC2/PRRX1/EDNRA/LRP1/GJA5/NRP1/COMP/COL3A1/STRA6/ACVRL1",11,"Down en respondedores"
"GO:0007179","transforming growth factor beta receptor signaling pathway","15/290","174/11800",0.0862068965517241,3.5077288941736,5.28961406252677,2.50621309252176e-05,0.000841408833041421,0.000699101546861334,"HTRA3/RASL11B/DKK3/FBN2/CDKN1C/PMEPA1/FBN1/NPNT/ASPN/LTBP2/COL3A1/NREP/LTBP4/ID1/ACVRL1",15,"Down en respondedores"
"GO:0042060","wound healing","22/290","334/11800",0.0658682634730539,2.68015692752426,4.94425713955097,2.5971053006546e-05,0.000862935091135028,0.000716987073778111,"FBLN1/AXL/FOXC2/ITGA5/FAP/PDGFB/MMRN1/COMP/PDGFRA/PROCR/GAS6/WNT5A/COL3A1/EMILIN2/PLAUR/F3/F2RL3/MYL9/PEAR1/ANGPT2/ACVRL1/SERPINE1",22,"Down en respondedores"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","18/290","241/11800",0.0746887966804979,3.03906138217198,5.07647938294071,2.78798143882685e-05,0.000916904507891728,0.000761828655249786,"AXL/PDGFRB/COL6A3/COL6A2/PRR5L/COL6A1/RRAS/TMEM100/PDGFD/PDGFB/PDGFRA/GAS6/UNC5B/DCN/IGFBP5/PEAR1/NTRK2/FLT1",18,"Down en respondedores"
"GO:0032332","positive regulation of chondrocyte differentiation","5/290","16/11800",0.3125,12.7155172413793,7.44318870401129,3.02871914859706e-05,0.000986016345043264,0.000819251622969794,"PKDCC/LOXL2/RUNX2/HOXA11/ACVRL1",5,"Down en respondedores"
"GO:1900046","regulation of hemostasis","8/290","51/11800",0.156862745098039,6.38269100743746,6.11459960290471,3.07166930144316e-05,0.000989999015855129,0.00082256070556541,"FAP/PDGFB/COMP/PDGFRA/EMILIN2/PLAUR/F3/SERPINE1",8,"Down en respondedores"
"GO:0048608","reproductive structure development","17/290","221/11800",0.0769230769230769,3.12997347480106,5.0736294159647,3.20511100724608e-05,0.00102277948280734,0.000849797019534552,"AXL/ROR2/MMP2/COL6A1/INHBA/ASPM/SYCP2/SFRP2/CDKN1C/MMP19/PDGFRA/OSR1/WNT5A/HOXA11/FZD4/STRA6/TNFAIP6",17,"Down en respondedores"
"GO:0045926","negative regulation of growth","15/290","179/11800",0.0837988826815642,3.40974764014641,5.15656226565343,3.49565961138632e-05,0.00110455989485275,0.000917745928933621,"GPC3/STC2/FHL1/INHBA/SFRP2/SERTAD3/NRP1/NPR1/DCSTAMP/WNT5A/CDKN2D/IGFBP5/MSX1/SEMA3G/ACVRL1",15,"Down en respondedores"
"GO:0061035","regulation of cartilage development","8/290","52/11800",0.153846153846154,6.25994694960212,6.03371794514226,3.55371203380243e-05,0.00111200134805294,0.000923928810832232,"PKDCC/ADAMTS12/LOXL2/RUNX2/WNT5A/HOXA11/ADAMTS7/ACVRL1",8,"Down en respondedores"
"GO:2000146","negative regulation of cell motility","18/290","246/11800",0.0731707317073171,2.97729184188394,4.97457615908281,3.66189222845496e-05,0.00113483448579907,0.000942900185140629,"FBLN1/LRP1/RRAS/CDH11/SFRP2/MMRN1/COL3A1/IFITM1/DPYSL3/EMILIN2/DCN/IGFBP5/ANGPT2/TIE1/RGCC/ACVRL1/SERPINE1/TNFAIP6",18,"Down en respondedores"
"GO:0061458","reproductive system development","17/290","224/11800",0.0758928571428571,3.08805418719212,5.00807071626542,3.80533905403557e-05,0.0011680578829673,0.000970504516638244,"AXL/ROR2/MMP2/COL6A1/INHBA/ASPM/SYCP2/SFRP2/CDKN1C/MMP19/PDGFRA/OSR1/WNT5A/HOXA11/FZD4/STRA6/TNFAIP6",17,"Down en respondedores"
"GO:0001946","lymphangiogenesis","5/290","17/11800",0.294117647058824,11.9675456389452,7.18273609137448,4.20479147583037e-05,0.00125481878950012,0.00104259157061525,"FOXC2/CLEC14A/TIE1/ACVRL1/VEGFC",5,"Down en respondedores"
"GO:0060065","uterus development","5/290","17/11800",0.294117647058824,11.9675456389452,7.18273609137448,4.20479147583037e-05,0.00125481878950012,0.00104259157061525,"COL6A1/CDKN1C/WNT5A/HOXA11/STRA6",5,"Down en respondedores"
"GO:0072111","cell proliferation involved in kidney development","5/290","17/11800",0.294117647058824,11.9675456389452,7.18273609137448,4.20479147583037e-05,0.00125481878950012,0.00104259157061525,"PDGFRB/GPC3/PDGFD/PDGFB/OSR1",5,"Down en respondedores"
"GO:0055123","digestive system development","11/290","103/11800",0.106796116504854,4.34549715433545,5.41284972260481,4.38131139693946e-05,0.00129550152590237,0.00107639364498445,"PKDCC/FOXL1/SFRP2/CDKN1C/CLMP/PDGFRA/WNT5A/COL3A1/ALDH1A2/STRA6/DACT1",11,"Down en respondedores"
"GO:0032330","regulation of chondrocyte differentiation","7/290","40/11800",0.175,7.12068965517241,6.15475304669213,4.68239145696848e-05,0.00137194069689176,0.00113990467622276,"PKDCC/ADAMTS12/LOXL2/RUNX2/HOXA11/ADAMTS7/ACVRL1",7,"Down en respondedores"
"GO:0043534","blood vessel endothelial cell migration","11/290","104/11800",0.105769230769231,4.30371352785146,5.37136060003886,4.79424497293014e-05,0.00139205869799584,0.00115662012433706,"FOXC2/NRP1/PDGFB/MMRN1/SRPX2/CLEC14A/ID1/ANGPT2/RGCC/ACVRL1/VEGFC",11,"Down en respondedores"
"GO:0048568","embryonic organ development","22/290","348/11800",0.0632183908045977,2.57233452239398,4.72582722565055,4.83846324212966e-05,0.00139235419905213,0.00115686564736634,"MFAP2/PKDCC/FOXC2/PRRX1/IL10/EDNRA/FBN2/WNT2/MICAL2/CDKN1C/PDGFB/FBN1/PDGFRA/OSR1/RUNX2/WNT5A/GSC/HOXA11/ID3/ALDH1A2/MSX1/STRA6",22,"Down en respondedores"
"GO:0050678","regulation of epithelial cell proliferation","19/290","275/11800",0.0690909090909091,2.81128526645768,4.82410411223571,4.89708049475649e-05,0.00139675136589382,0.00116051912237173,"GPC3/IL10/IQGAP3/WNT2/SFRP2/CDKN1C/NRP1/PDGFB/OSR1/RUNX2/WNT5A/F3/ALDH1A2/TIE1/FLT1/RGCC/LAMC1/ACVRL1/VEGFC",19,"Down en respondedores"
"GO:0001945","lymph vessel development","6/290","28/11800",0.214285714285714,8.7192118226601,6.49098768565048,4.99589622675467e-05,0.00140015422076785,0.00116334645316832,"FOXC2/TMEM204/CLEC14A/TIE1/ACVRL1/VEGFC",6,"Down en respondedores"
"GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","6/290","28/11800",0.214285714285714,8.7192118226601,6.49098768565048,4.99589622675467e-05,0.00140015422076785,0.00116334645316832,"ITGA5/TMEM204/NRP1/MMRN1/FZD4/VEGFC",6,"Down en respondedores"
"GO:0001704","formation of primary germ layer","11/290","106/11800",0.10377358490566,4.22251138581653,5.28992830537989,5.72135869143717e-05,0.00158964991918121,0.00132079278684357,"FOXC2/MMP2/ITGA5/COL8A1/COL6A1/INHBA/SFRP2/COL5A2/COL12A1/WNT5A/HOXA11",11,"Down en respondedores"
"GO:0030324","lung development","13/290","145/11800",0.0896551724137931,3.64803804994055,5.09255843587246,5.7998693201741e-05,0.00159769049734369,0.00132747346383472,"PKDCC/GPC3/ADAMTS2/COL6A1/WNT2/FBN1/PDGFRA/WNT5A/COL3A1/IGFBP5/ALDH1A2/STRA6/CRISPLD2",13,"Down en respondedores"
"GO:0045785","positive regulation of cell adhesion","24/290","405/11800",0.0592592592592593,2.41123882503193,4.58727525688892,6.15742031192543e-05,0.00167115541490588,0.00138851327645723,"FBLN2/FBLN1/FOXC2/ITGA5/EGFL6/LAMA2/IL10/COL8A1/FUT4/RRAS/EDIL3/SFRP2/NRP1/PDGFB/ECM2/MMRN1/NPNT/NID1/WNT5A/EMILIN2/PLAUR/PODXL/LGALS1/LAMC1",24,"Down en respondedores"
"GO:0060325","face morphogenesis","6/290","29/11800",0.206896551724138,8.41854934601665,6.34885263455558,6.17026045218119e-05,0.00167115541490588,0.00138851327645723,"MMP2/RRAS/PDGFRA/MSX1/STRA6/CRISPLD2",6,"Down en respondedores"
"GO:0001936","regulation of endothelial cell proliferation","11/290","107/11800",0.102803738317757,4.1830486625846,5.2499616368113,6.23995236045633e-05,0.00167184874104953,0.00138908934050656,"IL10/WNT2/NRP1/PDGFB/WNT5A/F3/ALDH1A2/TIE1/FLT1/RGCC/ACVRL1",11,"Down en respondedores"
"GO:0048013","ephrin receptor signaling pathway","9/290","72/11800",0.125,5.08620689655172,5.52024762682989,6.32843767943043e-05,0.00167184874104953,0.00138908934050656,"AXL/PDGFRB/ROR2/MMP2/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",9,"Down en respondedores"
"GO:0071230","cellular response to amino acid stimulus","9/290","72/11800",0.125,5.08620689655172,5.52024762682989,6.32843767943043e-05,0.00167184874104953,0.00138908934050656,"MMP2/COL6A1/PDGFD/COL5A2/COL4A1/PDGFRA/COL3A1/NTRK2/NEURL1",9,"Down en respondedores"
"GO:0060541","respiratory system development","14/290","168/11800",0.0833333333333333,3.39080459770115,4.95399386188287,6.767190230748e-05,0.00177322391168299,0.00147331895139263,"PKDCC/GPC3/ADAMTS2/COL6A1/WNT2/FBN1/PDGFRA/WNT5A/COL3A1/IGFBP5/ALDH1A2/MSX1/STRA6/CRISPLD2",14,"Down en respondedores"
"GO:0048762","mesenchymal cell differentiation","16/290","213/11800",0.0751173708920188,3.05649991905456,4.80747387316035,7.27058637652377e-05,0.00188840221713868,0.00156901717602129,"FOXC2/LOXL2/HEYL/EDNRA/WNT2/TMEM100/SFRP2/NRP1/OSR1/WNT5A/GSC/EPHA3/ALDH1A2/MSX1/RGCC/SEMA3G",16,"Down en respondedores"
"GO:0030336","negative regulation of cell migration","17/290","236/11800",0.0720338983050847,2.93103448275862,4.75637323721245,7.32393041086984e-05,0.00188840221713868,0.00156901717602129,"LRP1/RRAS/CDH11/SFRP2/MMRN1/COL3A1/IFITM1/DPYSL3/EMILIN2/DCN/IGFBP5/ANGPT2/TIE1/RGCC/ACVRL1/SERPINE1/TNFAIP6",17,"Down en respondedores"
"GO:0090596","sensory organ morphogenesis","15/290","191/11800",0.0785340314136126,3.19552265751941,4.85558028117136,7.38726922979465e-05,0.00188961656568477,0.00157002614207165,"MFAP2/SAMD11/PRRX1/COL8A1/EDNRA/FBN2/WNT2/COL5A2/FBN1/OSR1/WNT5A/GSC/MSX1/NTRK2/STRA6",15,"Down en respondedores"
"GO:0048806","genitalia development","6/290","30/11800",0.2,8.13793103448276,6.21339095963111,7.55504698216574e-05,0.00191073154968628,0.00158756995359077,"AXL/ROR2/SYCP2/PDGFRA/WNT5A/STRA6",6,"Down en respondedores"
"GO:0042474","middle ear morphogenesis","5/290","19/11800",0.263157894736842,10.7078039927405,6.72187851585609,7.5883846838301e-05,0.00191073154968628,0.00158756995359077,"PRRX1/EDNRA/OSR1/GSC/MSX1",5,"Down en respondedores"
"GO:0030323","respiratory tube development","13/290","149/11800",0.087248322147651,3.55010414255959,4.9722549356549,7.68594266359066e-05,0.00192029404688005,0.00159551514779067,"PKDCC/GPC3/ADAMTS2/COL6A1/WNT2/FBN1/PDGFRA/WNT5A/COL3A1/IGFBP5/ALDH1A2/STRA6/CRISPLD2",13,"Down en respondedores"
"GO:0032526","response to retinoic acid","9/290","74/11800",0.121621621621622,4.94874184529357,5.40858419439576,7.87286225984961e-05,0.00195186423565348,0.00162174587765647,"MMP2/WNT2/OSR1/WNT5A/CDKN2D/EPHA3/ALDH1A2/FZD4/TIE1",9,"Down en respondedores"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","13/290","151/11800",0.0860927152317881,3.50308289563827,4.91363984994764,8.81385797029542e-05,0.00216847818612688,0.00180172395953648,"AXL/PDGFRB/PRR5L/TMEM100/PDGFD/PDGFB/PDGFRA/GAS6/UNC5B/DCN/IGFBP5/NTRK2/FLT1",13,"Down en respondedores"
"GO:0036303","lymph vessel morphogenesis","5/290","20/11800",0.25,10.1724137931034,6.51643292055677,9.91563420887274e-05,0.00242106735266643,0.00201159277730241,"FOXC2/CLEC14A/TIE1/ACVRL1/VEGFC",5,"Down en respondedores"
"GO:0048565","digestive tract development","10/290","94/11800",0.106382978723404,4.32868672046955,5.14300004405662,0.000100655520845604,0.00243831535383037,0.00202592362791922,"PKDCC/FOXL1/SFRP2/CLMP/PDGFRA/WNT5A/COL3A1/ALDH1A2/STRA6/DACT1",10,"Down en respondedores"
"GO:0010171","body morphogenesis","7/290","45/11800",0.155555555555556,6.32950191570881,5.6854585875285,0.000102610276870567,0.00243831535383037,0.00202592362791922,"MMP2/GPC3/RRAS/PDGFRA/MSX1/STRA6/CRISPLD2",7,"Down en respondedores"
"GO:0044344","cellular response to fibroblast growth factor stimulus","11/290","113/11800",0.0973451327433628,3.96093988404028,5.01997122139986,0.000102785977810448,0.00243831535383037,0.00202592362791922,"AXL/PDGFRB/ROR2/PDGFRA/RUNX2/WNT5A/EPHA3/NTRK2/TIE1/FLT1/CREB3L1",11,"Down en respondedores"
"GO:0072224","metanephric glomerulus development","4/290","11/11800",0.363636363636364,14.7962382445141,7.26611859416837,0.000102888888650614,0.00243831535383037,0.00202592362791922,"PDGFRB/PDGFB/PDGFRA/OSR1",4,"Down en respondedores"
"GO:0007548","sex differentiation","15/290","198/11800",0.0757575757575758,3.08254963427377,4.69078430306894,0.000110920186752363,0.0026094581160793,0.00216812105338464,"AXL/ROR2/MMP2/INHBA/ASPM/SYCP2/SFRP2/MMP19/PDGFRA/OSR1/WNT5A/HOXA11/FZD4/STRA6/TNFAIP6",15,"Down en respondedores"
