# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000011566.15	MAP4K3	protein_coding	1223	619	605	11.6526	3.4639	3.4913
ENSG00000011590.14	ZBTB32	protein_coding	90	46	44	1.8960	0.5636	0.5681
ENSG00000011600.12	TYROBP	protein_coding	5134	2518	2620	326.6121	97.0887	97.8576
ENSG00000011638.11	TMEM159	protein_coding	441	235	206	9.9477	2.9570	2.9805
ENSG00000011677.13	GABRA3	protein_coding	668	372	296	9.2878	2.7609	2.7828
ENSG00000012048.23	BRCA1	protein_coding	2113	1014	1103	13.1015	3.8945	3.9254
ENSG00000012061.16	ERCC1	protein_coding	3452	2622	2666	35.7281	10.6205	10.7046
ENSG00000012124.17	CD22	protein_coding	1746	864	882	16.3416	4.8577	4.8962
ENSG00000012171.20	SEMA3B	protein_coding	2659	1317	1342	26.5997	7.9070	7.9697
ENSG00000012174.12	MBTPS2	protein_coding	2838	1401	1437	18.3069	5.4419	5.4850
ENSG00000012211.13	PRICKLE3	protein_coding	912	1355	1291	14.3937	4.2787	4.3126
ENSG00000012223.13	LTF	protein_coding	2	1	1	0.0289	0.0086	0.0087
ENSG00000012232.9	EXTL3	protein_coding	5132	2553	2583	22.6983	6.7473	6.8007
ENSG00000012504.15	NR1H4	protein_coding	8	3	5	0.1272	0.0378	0.0381
ENSG00000012660.14	ELOVL5	protein_coding	6099	3007	3093	92.2944	27.4354	27.6527
ENSG00000012779.11	ALOX5	protein_coding	464	220	244	7.1778	2.1337	2.1506
ENSG00000012817.16	KDM5D	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000012822.16	CALCOCO1	protein_coding	4133	2039	2094	26.8014	7.9670	8.0301
ENSG00000012963.15	UBR7	protein_coding	3064	1478	1586	50.3836	14.9770	15.0956
ENSG00000012983.11	MAP4K5	protein_coding	2053	1115	1080	15.5460	4.6212	4.6578
ENSG00000013016.16	EHD3	protein_coding	935	470	465	11.1814	3.3238	3.3501
ENSG00000013275.8	PSMC4	protein_coding	5401	2750	2652	122.2131	36.3290	36.6168
ENSG00000013288.9	MAN2B2	protein_coding	3818	1950	1868	24.7977	7.3714	7.4297
ENSG00000013293.6	SLC7A14	protein_coding	1	0	1	0.0055	0.0016	0.0016
ENSG00000013297.12	CLDN11	protein_coding	14	3	11	0.1870	0.0556	0.0560
ENSG00000013306.16	SLC25A39	protein_coding	5249	2642	2611	85.8970	25.5337	25.7360
ENSG00000013364.19	MVP	protein_coding	10945	5480	5469	102.8396	30.5701	30.8122
ENSG00000013374.16	NUB1	protein_coding	5923	3570	3530	63.1608	18.7752	18.9239
ENSG00000013375.16	PGM3	protein_coding	779	646	613	6.0108	1.7868	1.8009
ENSG00000013392.8	RWDD2A	protein_coding	195	103	92	2.9853	0.8874	0.8944
ENSG00000013441.16	CLK1	protein_coding	2777	1419	1358	30.9934	9.2131	9.2861
ENSG00000013503.10	POLR3B	protein_coding	970	533	536	11.7387	3.4894	3.5171
ENSG00000013523.11	ANGEL1	protein_coding	2643	1415	1503	23.3722	6.9476	7.0027
ENSG00000013561.18	RNF14	protein_coding	2537	1317	1335	29.3479	8.7240	8.7931
ENSG00000013563.14	DNASE1L1	protein_coding	665	1256	1245	9.2864	2.7605	2.7823
ENSG00000013573.17	DDX11	protein_coding	1807	877	930	12.4616	3.7043	3.7337
ENSG00000013583.10	HEBP1	protein_coding	5448	2685	2773	91.7023	27.2594	27.4753
ENSG00000013588.9	GPRC5A	protein_coding	3052	1545	1507	22.9810	6.8313	6.8854
ENSG00000013619.14	MAMLD1	protein_coding	1599	804	795	15.4857	4.6033	4.6397
ENSG00000013725.14	CD6	protein_coding	738	380	358	7.1473	2.1246	2.1414
ENSG00000013810.20	TACC3	protein_coding	4697	2422	2309	33.1080	9.8417	9.9196
ENSG00000014123.10	UFL1	protein_coding	1387	694	693	17.6319	5.2413	5.2828
ENSG00000014138.9	POLA2	protein_coding	223	120	108	2.3109	0.6870	0.6924
ENSG00000014164.7	ZC3H3	protein_coding	2483	1220	1264	38.5036	11.4456	11.5362
ENSG00000014216.16	CAPN1	protein_coding	6607	3319	3354	50.7901	15.0979	15.2175
ENSG00000014257.16	ACP3	protein_coding	17	7	10	0.2292	0.0681	0.0687
ENSG00000014641.21	MDH1	protein_coding	10642	5403	5245	123.0570	36.5799	36.8696
ENSG00000014824.14	SLC30A9	protein_coding	4263	2069	2194	34.1686	10.1569	10.2374
ENSG00000014914.21	MTMR11	protein_coding	1592	783	809	20.0919	5.9725	6.0198
ENSG00000014919.13	COX15	protein_coding	2006	1074	1068	22.1953	6.5978	6.6500
ENSG00000015133.19	CCDC88C	protein_coding	585	276	310	2.7165	0.8075	0.8139
ENSG00000015153.15	YAF2	protein_coding	641	324	317	3.4123	1.0144	1.0224
ENSG00000015171.20	ZMYND11	protein_coding	4228	2093	2135	45.8141	13.6187	13.7266
ENSG00000015285.11	WAS	protein_coding	1223	612	611	29.8892	8.8849	8.9552
ENSG00000015413.9	DPEP1	protein_coding	514	268	246	10.8361	3.2211	3.2466
ENSG00000015475.19	BID	protein_coding	1561	765	797	20.3781	6.0576	6.1056
ENSG00000015479.20	MATR3	protein_coding	163	75	89	0.7796	0.2317	0.2336
ENSG00000015520.15	NPC1L1	protein_coding	9	8	5	0.0986	0.0293	0.0295
ENSG00000015532.10	XYLT2	protein_coding	2411	1208	1208	25.4235	7.5574	7.6172
ENSG00000015568.13	RGPD5	protein_coding	2	2	1	0.0081	0.0024	0.0024
ENSG00000015592.16	STMN4	protein_coding	1	0	1	0.0175	0.0052	0.0052
ENSG00000015676.18	NUDCD3	protein_coding	12478	6295	6185	72.7781	21.6340	21.8054
ENSG00000016082.15	ISL1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016391.11	CHDH	protein_coding	31	68	82	0.2297	0.0683	0.0688
ENSG00000016402.13	IL20RA	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016490.16	CLCA1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016602.9	CLCA4	protein_coding	1	0	1	0.0167	0.0050	0.0050
ENSG00000016864.18	GLT8D1	protein_coding	5269	2696	2665	80.3666	23.8898	24.0790
ENSG00000017260.20	ATP2C1	protein_coding	10856	5703	5849	73.6078	21.8806	22.0540
ENSG00000017427.17	IGF1	protein_coding	27	108	120	0.1920	0.0571	0.0575
ENSG00000017483.15	SLC38A5	protein_coding	213	106	107	3.0588	0.9093	0.9165
ENSG00000017797.13	RALBP1	protein_coding	3019	1500	1527	21.6639	6.4398	6.4908
ENSG00000018189.13	RUFY3	protein_coding	1862	974	904	11.4236	3.3958	3.4227
ENSG00000018236.15	CNTN1	protein_coding	1542	785	757	11.8760	3.5303	3.5582
ENSG00000018280.17	SLC11A1	protein_coding	257	120	138	1.7092	0.5081	0.5121
ENSG00000018408.15	WWTR1	protein_coding	2048	1025	1110	14.1472	4.2054	4.2387
ENSG00000018510.17	AGPS	protein_coding	6029	3094	2991	39.3574	11.6994	11.7920
ENSG00000018607.7	ZNF806	transcribed_unprocessed_pseudogene	1	0	1	0.0112	0.0033	0.0034
ENSG00000018610.15	CXorf56	protein_coding	1546	779	767	34.5625	10.2740	10.3554
ENSG00000018625.15	ATP1A2	protein_coding	127	78	50	1.1635	0.3459	0.3486
ENSG00000018699.13	TTC27	protein_coding	1059	516	543	17.7477	5.2757	5.3175
ENSG00000018869.17	ZNF582	protein_coding	135	94	96	2.3253	0.6912	0.6967
ENSG00000019102.12	VSIG2	protein_coding	4	3	1	0.1595	0.0474	0.0478
ENSG00000019144.19	PHLDB1	protein_coding	6468	4152	4165	17.1868	5.1089	5.1494
ENSG00000019169.10	MARCO	protein_coding	4480	2296	2184	124.3390	36.9610	37.2537
ENSG00000019186.10	CYP24A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000019485.13	PRDM11	protein_coding	652	345	307	2.6988	0.8022	0.8086
ENSG00000019505.8	SYT13	protein_coding	7	5	2	0.0742	0.0221	0.0222
ENSG00000019549.13	SNAI2	protein_coding	3312	1643	1669	58.2462	17.3143	17.4514
ENSG00000019582.15	CD74	protein_coding	127660	64819	63126	1541.0285	458.0858	461.7141
ENSG00000019991.18	HGF	protein_coding	195	98	97	1.1537	0.3429	0.3457
ENSG00000019995.6	ZRANB1	protein_coding	1215	1914	1850	11.6981	3.4774	3.5049
ENSG00000020129.16	NCDN	protein_coding	3466	1764	1792	40.6736	12.0906	12.1864
ENSG00000020181.18	ADGRA2	protein_coding	6924	4995	5185	56.3978	16.7648	16.8976
ENSG00000020219.9	CCT8L1P	processed_pseudogene	1	1	0	0.0345	0.0102	0.0103
ENSG00000020256.20	ZFP64	protein_coding	1962	944	1018	16.6730	4.9562	4.9955
ENSG00000020426.11	MNAT1	protein_coding	468	237	231	6.9652	2.0705	2.0869
ENSG00000020577.14	SAMD4A	protein_coding	4441	2232	2209	20.7776	6.1764	6.2253
ENSG00000020633.19	RUNX3	protein_coding	6950	3479	3472	81.4755	24.2194	24.4112
ENSG00000020922.13	MRE11	protein_coding	967	483	484	7.2709	2.1613	2.1785
ENSG00000021300.14	PLEKHB1	protein_coding	11377	5555	5824	133.0762	39.5582	39.8715
ENSG00000021355.13	SERPINB1	protein_coding	3412	1759	1653	64.6131	19.2069	19.3590
ENSG00000021461.17	CYP3A43	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000021488.13	SLC7A9	protein_coding	9	5	4	0.1999	0.0594	0.0599
ENSG00000021574.13	SPAST	protein_coding	1596	788	809	9.7132	2.8873	2.9102
ENSG00000021645.20	NRXN3	protein_coding	1641	788	853	6.0955	1.8119	1.8263
ENSG00000021762.20	OSBPL5	protein_coding	558	289	270	4.3085	1.2807	1.2909
ENSG00000021776.11	AQR	protein_coding	3745	1810	1935	16.0889	4.7826	4.8205
ENSG00000021826.17	CPS1	protein_coding	1485	725	760	7.7769	2.3118	2.3301
ENSG00000021852.13	C8B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000022267.19	FHL1	protein_coding	524	263	261	5.1579	1.5332	1.5454
ENSG00000022277.13	RTF2	protein_coding	5466	2769	2700	77.6259	23.0751	23.2578
ENSG00000022355.18	GABRA1	protein_coding	1	0	1	0.0069	0.0020	0.0021
ENSG00000022556.16	NLRP2	protein_coding	241	121	120	2.2027	0.6548	0.6600
ENSG00000022567.10	SLC45A4	protein_coding	1044	525	531	6.9981	2.0803	2.0967
ENSG00000022840.16	RNF10	protein_coding	13092	6631	6476	128.0377	38.0604	38.3619
ENSG00000022976.15	ZNF839	protein_coding	530	571	528	5.4708	1.6262	1.6391
ENSG00000023041.11	ZDHHC6	protein_coding	2736	1407	1422	42.1212	12.5209	12.6201
ENSG00000023171.18	GRAMD1B	protein_coding	555	287	269	2.1429	0.6370	0.6421
ENSG00000023191.17	RNH1	protein_coding	8992	4531	4465	70.3618	20.9157	21.0814
ENSG00000023228.14	NDUFS1	protein_coding	6358	3362	3447	30.1350	8.9579	9.0289
ENSG00000023287.13	RB1CC1	protein_coding	2832	1427	1405	21.4645	6.3805	6.4311
ENSG00000023318.8	ERP44	protein_coding	6869	3382	3487	82.4352	24.5047	24.6988
ENSG00000023330.15	ALAS1	protein_coding	4096	2082	2014	93.1954	27.7032	27.9227
ENSG00000023445.16	BIRC3	protein_coding	818	427	416	6.2782	1.8663	1.8810
ENSG00000023516.9	AKAP11	protein_coding	4086	2003	2083	23.7788	7.0685	7.1245
ENSG00000023572.10	GLRX2	protein_coding	2232	2006	1997	20.7389	6.1648	6.2137
ENSG00000023608.5	SNAPC1	protein_coding	362	180	182	8.0554	2.3946	2.4135
ENSG00000023697.13	DERA	protein_coding	2888	1450	1438	59.2395	17.6095	17.7490
ENSG00000023734.11	STRAP	protein_coding	5554	2760	2794	144.6825	43.0083	43.3489
ENSG00000023839.12	ABCC2	protein_coding	228	114	114	1.6787	0.4990	0.5030
ENSG00000023892.11	DEF6	protein_coding	1417	682	735	31.7031	9.4241	9.4987
ENSG00000023902.14	PLEKHO1	protein_coding	4987	2514	2474	43.4085	12.9036	13.0058
ENSG00000023909.10	GCLM	protein_coding	772	382	390	8.2096	2.4404	2.4597
ENSG00000024048.11	UBR2	protein_coding	3802	1932	1870	24.7216	7.3487	7.4069
ENSG00000024422.12	EHD2	protein_coding	2926	1431	1498	43.9212	13.0560	13.1594
ENSG00000024526.17	DEPDC1	protein_coding	717	419	393	7.0074	2.0830	2.0995
ENSG00000024862.18	CCDC28A	protein_coding	734	357	377	33.9636	10.0960	10.1760
ENSG00000025039.15	RRAGD	protein_coding	3180	1591	1589	36.0136	10.7054	10.7902
ENSG00000025156.13	HSF2	protein_coding	664	337	327	14.2060	4.2229	4.2563
ENSG00000025293.17	PHF20	protein_coding	5351	2607	2744	36.8799	10.9629	11.0497
ENSG00000025423.11	HSD17B6	protein_coding	48	63	71	1.2190	0.3624	0.3652
ENSG00000025434.19	NR1H3	protein_coding	1716	990	948	21.8383	6.4917	6.5431
ENSG00000025708.14	TYMP	protein_coding	3132	1634	1498	50.1999	14.9224	15.0406
ENSG00000025770.19	NCAPH2	protein_coding	4297	2403	2371	55.6047	16.5290	16.6600
ENSG00000025772.8	TOMM34	protein_coding	2475	1253	1222	72.3822	21.5163	21.6867
ENSG00000025796.14	SEC63	protein_coding	4414	2299	2282	29.5948	8.7973	8.8670
ENSG00000025800.14	KPNA6	protein_coding	6613	3313	3301	51.1703	15.2109	15.3314
ENSG00000026025.16	VIM	protein_coding	124241	153529	151158	1385.0148	411.7092	414.9701
ENSG00000026036.22	RTEL1-TNFRSF6B	protein_coding	241	129	113	1.5293	0.4546	0.4582
ENSG00000026103.22	FAS	protein_coding	1574	1113	1203	16.2821	4.8400	4.8783
ENSG00000026297.16	RNASET2	protein_coding	956	465	491	3.6915	1.0973	1.1060
ENSG00000026508.20	CD44	protein_coding	31137	16590	16936	179.8076	53.4496	53.8729
ENSG00000026559.14	KCNG1	protein_coding	14	7	12	0.1492	0.0443	0.0447
ENSG00000026652.15	AGPAT4	protein_coding	71	32	39	0.2874	0.0854	0.0861
ENSG00000026751.17	SLAMF7	protein_coding	3372	1739	1634	40.2582	11.9671	12.0619
ENSG00000026950.17	BTN3A1	protein_coding	6514	3258	3256	67.8579	20.1714	20.3312
ENSG00000027001.10	MIPEP	protein_coding	1299	647	665	22.1233	6.5764	6.6284
ENSG00000027075.15	PRKCH	protein_coding	1202	631	577	7.8547	2.3349	2.3534
ENSG00000027644.5	INSRR	protein_coding	3	4	2	0.0333	0.0099	0.0100
ENSG00000027697.15	IFNGR1	protein_coding	2119	1057	1062	37.3225	11.0945	11.1824
ENSG00000027847.14	B4GALT7	protein_coding	1327	657	670	15.6969	4.6660	4.7030
ENSG00000027869.12	SH2D2A	protein_coding	770	372	399	17.7862	5.2871	5.3290
ENSG00000028116.18	VRK2	protein_coding	461	587	623	7.5333	2.2394	2.2571
ENSG00000028137.19	TNFRSF1B	protein_coding	5253	2621	2632	80.2286	23.8487	24.0376
ENSG00000028203.18	VEZT	protein_coding	2188	1061	1127	14.4022	4.2812	4.3151
ENSG00000028277.21	POU2F2	protein_coding	667	338	330	4.2424	1.2611	1.2711
ENSG00000028310.18	BRD9	protein_coding	3520	1787	1735	21.2700	6.3227	6.3728
ENSG00000028528.15	SNX1	protein_coding	10633	5337	5297	62.6760	18.6311	18.7786
ENSG00000028839.10	TBPL1	protein_coding	322	197	177	3.6872	1.0961	1.1047
ENSG00000029153.14	ARNTL2	protein_coding	133	72	69	1.0990	0.3267	0.3293
ENSG00000029363.17	BCLAF1	protein_coding	5057	2461	2596	30.6089	9.0988	9.1708
ENSG00000029364.12	SLC39A9	protein_coding	7372	4177	4278	59.5926	17.7145	17.8548
ENSG00000029534.21	ANK1	protein_coding	27	13	17	0.1443	0.0429	0.0432
ENSG00000029559.7	IBSP	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000029639.11	TFB1M	protein_coding	298	192	187	4.1827	1.2433	1.2532
ENSG00000029725.17	RABEP1	protein_coding	4129	3269	3409	33.7509	10.0328	10.1123
ENSG00000029993.15	HMGB3	protein_coding	2163	1100	1063	31.8874	9.4788	9.5539
ENSG00000030066.13	NUP160	protein_coding	3497	1748	1749	23.5285	6.9941	7.0495
ENSG00000030110.13	BAK1	protein_coding	1821	1089	1059	47.5016	14.1203	14.2322
ENSG00000030304.14	MUSK	protein_coding	2	0	2	0.0126	0.0037	0.0038
ENSG00000030419.16	IKZF2	protein_coding	332	176	156	1.5651	0.4652	0.4689
ENSG00000030582.18	GRN	protein_coding	44662	22410	22263	731.2839	217.3813	219.1031
ENSG00000031003.10	FAM13B	protein_coding	1918	1188	1227	16.2560	4.8322	4.8705
ENSG00000031081.11	ARHGAP31	protein_coding	7958	4019	3940	48.9850	14.5613	14.6766
ENSG00000031691.7	CENPQ	protein_coding	420	214	206	13.9198	4.1378	4.1706
ENSG00000031698.13	SARS1	protein_coding	9450	4713	4737	141.6667	42.1118	42.4453
ENSG00000031823.14	RANBP3	protein_coding	5700	2914	2854	44.1768	13.1320	13.2360
ENSG00000032219.19	ARID4A	protein_coding	1632	815	820	12.6417	3.7579	3.7876
ENSG00000032389.13	EIPR1	protein_coding	893	463	430	9.0035	2.6764	2.6976
ENSG00000032444.17	PNPLA6	protein_coding	3695	1863	1832	29.7731	8.8504	8.9205
ENSG00000032742.18	IFT88	protein_coding	1285	630	655	12.2575	3.6437	3.6725
ENSG00000033011.13	ALG1	protein_coding	1312	1200	1320	14.0557	4.1782	4.2113
ENSG00000033030.15	ZCCHC8	protein_coding	1442	709	733	9.1183	2.7105	2.7320
ENSG00000033050.9	ABCF2	protein_coding	1823	847	977	20.3934	6.0621	6.1101
ENSG00000033100.16	CHPF2	protein_coding	6256	3157	3218	85.8449	25.5182	25.7204
ENSG00000033122.21	LRRC7	protein_coding	46	31	16	0.0883	0.0263	0.0265
ENSG00000033170.17	FUT8	protein_coding	3169	1622	1619	26.2120	7.7918	7.8535
ENSG00000033178.13	UBA6	protein_coding	3267	1647	1620	16.5243	4.9120	4.9509
ENSG00000033327.13	GAB2	protein_coding	7881	4063	4137	67.1206	19.9523	20.1103
ENSG00000033627.17	ATP6V0A1	protein_coding	8873	4373	4503	46.8590	13.9293	14.0396
ENSG00000033800.14	PIAS1	protein_coding	2529	1539	1617	13.7058	4.0742	4.1065
ENSG00000033867.16	SLC4A7	protein_coding	2427	1172	1255	14.5633	4.3291	4.3634
ENSG00000034053.14	APBA2	protein_coding	448	229	219	3.7633	1.1187	1.1275
ENSG00000034152.19	MAP2K3	protein_coding	4598	2225	2375	70.2806	20.8916	21.0571
ENSG00000034239.11	EFCAB1	protein_coding	3	1	2	0.0297	0.0088	0.0089
ENSG00000034510.6	TMSB10	protein_coding	37542	20127	18224	4698.9434	1396.8069	1407.8703
ENSG00000034533.12	ASTE1	protein_coding	658	709	647	11.0789	3.2933	3.3194
ENSG00000034677.13	RNF19A	protein_coding	4881	2680	2797	48.1269	14.3062	14.4195
ENSG00000034693.15	PEX3	protein_coding	355	171	185	7.2381	2.1516	2.1686
ENSG00000034713.8	GABARAPL2	protein_coding	5564	2777	2787	106.6607	31.7059	31.9571
ENSG00000034971.17	MYOC	protein_coding	28	12	18	0.7679	0.2283	0.2301
ENSG00000035115.22	SH3YL1	protein_coding	920	483	453	4.7687	1.4175	1.4288
ENSG00000035141.8	FAM136A	protein_coding	1895	1011	1014	35.4321	10.5325	10.6160
ENSG00000035403.18	VCL	protein_coding	10474	5383	5468	60.4845	17.9796	18.1220
ENSG00000035499.13	DEPDC1B	protein_coding	373	215	175	5.6549	1.6810	1.6943
ENSG00000035664.11	DAPK2	protein_coding	148	78	77	0.6274	0.1865	0.1880
ENSG00000035681.9	NSMAF	protein_coding	2589	1299	1290	24.2120	7.1973	7.2543
ENSG00000035687.10	ADSS2	protein_coding	9319	4491	4828	156.2674	46.4520	46.8199
ENSG00000035720.8	STAP1	protein_coding	43	25	18	1.2717	0.3780	0.3810
ENSG00000035862.12	TIMP2	protein_coding	35444	22650	23078	363.0669	107.9252	108.7800
ENSG00000035928.16	RFC1	protein_coding	4533	2332	2201	38.9282	11.5718	11.6635
ENSG00000036054.13	TBC1D23	protein_coding	2465	1241	1224	27.4793	8.1685	8.2332
ENSG00000036257.13	CUL3	protein_coding	3114	2023	2045	15.6177	4.6425	4.6793
ENSG00000036448.10	MYOM2	protein_coding	219	108	111	1.7909	0.5324	0.5366
ENSG00000036473.8	OTC	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000036530.9	CYP46A1	protein_coding	70	38	40	0.4316	0.1283	0.1293
ENSG00000036549.13	ZZZ3	protein_coding	2975	1445	1531	19.0565	5.6647	5.7096
ENSG00000036565.15	SLC18A1	protein_coding	26	16	10	0.3837	0.1141	0.1150
ENSG00000036672.16	USP2	protein_coding	329	218	203	4.1971	1.2476	1.2575
ENSG00000036828.17	CASR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000037042.9	TUBG2	protein_coding	2056	1016	1041	42.4752	12.6262	12.7262
ENSG00000037241.7	RPL26L1	protein_coding	586	306	281	29.0488	8.6350	8.7034
ENSG00000037280.16	FLT4	protein_coding	398	207	191	2.5943	0.7712	0.7773
ENSG00000037474.15	NSUN2	protein_coding	4642	2685	2652	48.6466	14.4607	14.5752
ENSG00000037637.11	FBXO42	protein_coding	2575	1282	1293	16.4924	4.9025	4.9414
ENSG00000037749.12	MFAP3	protein_coding	808	383	427	5.9811	1.7779	1.7920
ENSG00000037757.14	MRI1	protein_coding	416	543	505	6.9255	2.0587	2.0750
ENSG00000037897.17	METTL1	protein_coding	681	370	342	20.1820	5.9993	6.0468
ENSG00000037965.6	HOXC8	protein_coding	151	79	72	3.6048	1.0716	1.0801
ENSG00000038002.9	AGA	protein_coding	1950	1056	895	43.1927	12.8395	12.9412
ENSG00000038210.14	PI4K2B	protein_coding	1261	656	605	19.7452	5.8695	5.9159
ENSG00000038219.13	BOD1L1	protein_coding	5390	2702	2688	19.6072	5.8284	5.8746
ENSG00000038274.17	MAT2B	protein_coding	2654	1313	1341	29.8225	8.8650	8.9352
ENSG00000038295.8	TLL1	protein_coding	13	7	6	0.0925	0.0275	0.0277
ENSG00000038358.15	EDC4	protein_coding	3695	1888	1807	34.7240	10.3221	10.4038
ENSG00000038382.20	TRIO	protein_coding	2911	1536	1448	9.4047	2.7956	2.8178
ENSG00000038427.16	VCAN	protein_coding	1701	1001	999	6.6868	1.9877	2.0035
ENSG00000038532.16	CLEC16A	protein_coding	3708	1855	1853	17.0850	5.0787	5.1189
ENSG00000038945.15	MSR1	protein_coding	3017	1533	1484	22.2842	6.6242	6.6767
ENSG00000039068.19	CDH1	protein_coding	23120	13006	12883	218.5889	64.9777	65.4924
ENSG00000039123.16	MTREX	protein_coding	1746	1161	1155	15.8730	4.7184	4.7558
ENSG00000039139.9	DNAH5	protein_coding	1	1	0	0.0035	0.0010	0.0010
ENSG00000039319.17	ZFYVE16	protein_coding	3682	2390	2296	13.7156	4.0771	4.1094
ENSG00000039523.20	RIPOR1	protein_coding	6610	4936	5079	56.6806	16.8489	16.9823
ENSG00000039537.14	C6	protein_coding	11	3	8	0.1307	0.0388	0.0392
ENSG00000039560.14	RAI14	protein_coding	3019	1528	1528	22.9784	6.8306	6.8847
ENSG00000039600.11	SOX30	protein_coding	5	2	3	0.0827	0.0246	0.0248
ENSG00000039650.12	PNKP	protein_coding	2664	2183	2162	33.8208	10.0536	10.1332
ENSG00000039987.7	BEST2	protein_coding	0	1	0	0.0000	0.0000	0.0000
ENSG00000040199.18	PHLPP2	protein_coding	779	400	430	3.5979	1.0695	1.0780
ENSG00000040275.17	SPDL1	protein_coding	844	452	392	10.1989	3.0317	3.0557
ENSG00000040341.18	STAU2	protein_coding	1302	634	669	8.3809	2.4913	2.5110
ENSG00000040487.13	SLC66A1	protein_coding	2067	1004	1063	44.4036	13.1994	13.3040
ENSG00000040531.16	CTNS	protein_coding	2318	1687	1548	27.0259	8.0337	8.0973
ENSG00000040608.14	RTN4R	protein_coding	279	130	149	5.1499	1.5309	1.5430
ENSG00000040633.13	PHF23	protein_coding	4707	2303	2409	99.3776	29.5410	29.7749
ENSG00000040731.10	CDH10	protein_coding	1	0	1	0.0158	0.0047	0.0047
ENSG00000040933.16	INPP4A	protein_coding	2143	1081	1063	9.3755	2.7870	2.8090
ENSG00000041353.10	RAB27B	protein_coding	6	5	3	0.0484	0.0144	0.0145
ENSG00000041357.16	PSMA4	protein_coding	5503	2789	2714	45.4002	13.4956	13.6025
ENSG00000041515.16	MYO16	protein_coding	13	4	9	0.0851	0.0253	0.0255
ENSG00000041802.11	LSG1	protein_coding	2767	1566	1445	33.2553	9.8855	9.9638
ENSG00000041880.14	PARP3	protein_coding	1707	887	820	33.6392	9.9996	10.0788
ENSG00000041982.16	TNC	protein_coding	6933	3642	3616	41.5024	12.3370	12.4347
ENSG00000041988.15	THAP3	protein_coding	624	859	833	8.8422	2.6284	2.6493
ENSG00000042062.13	RIPOR3	protein_coding	61	27	34	0.5844	0.1737	0.1751
ENSG00000042088.14	TDP1	protein_coding	1299	657	642	12.0446	3.5804	3.6087
ENSG00000042286.15	AIFM2	protein_coding	985	513	487	11.0683	3.2901	3.3162
ENSG00000042304.12	C2orf83	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000042317.17	SPATA7	protein_coding	446	268	252	3.7449	1.1132	1.1220
ENSG00000042429.12	MED17	protein_coding	135	80	87	0.4690	0.1394	0.1405
ENSG00000042445.14	RETSAT	protein_coding	9065	4723	4858	129.1825	38.4008	38.7049
ENSG00000042493.16	CAPG	protein_coding	1032	527	505	24.6166	7.3175	7.3755
ENSG00000042753.12	AP2S1	protein_coding	6298	3135	3164	233.2485	69.3354	69.8846
ENSG00000042781.14	USH2A	protein_coding	12	8	4	0.0336	0.0100	0.0101
ENSG00000042813.8	ZPBP	protein_coding	1	0	1	0.0220	0.0065	0.0066
ENSG00000042832.12	TG	protein_coding	112	59	54	0.5805	0.1726	0.1739
ENSG00000042980.13	ADAM28	protein_coding	230	103	127	1.4243	0.4234	0.4267
ENSG00000043039.7	BARX2	protein_coding	3	1	2	0.0461	0.0137	0.0138
ENSG00000043093.15	DCUN1D1	protein_coding	1601	817	784	11.1207	3.3057	3.3319
ENSG00000043143.20	JADE2	protein_coding	2788	1397	1393	16.2874	4.8416	4.8799
